user_id,first_name ,last_name,date ,steps ,workouts ,calories_in,calories_out,join_date
7432,Harrison,Smith,10/9/2025,12602,easy,2591,2736,8/21/2023
7433,Ella,Wright,4/20/2025,6053,hard,1801,2500,9/11/2023
7434,Zachary,Walker,12/28/2024,4804,easy,1928,2337,6/2/2024
7435,Zachary,King,2/9/2023,2846,none,1988,2523,3/9/2025
7436,Michael,Evans,4/9/2024,2408,easy,2102,2254,9/21/2024
7437,Finn,Adams,7/16/2023,5703,none,2503,2558,5/27/2024
7438,Dylan,Allen,11/17/2025,9533,hard,2116,2832,3/19/2023
7439,Finn,Hernandez,8/23/2024,12087,hard,1862,2942,6/24/2024
7440,Amelia,Walker,6/11/2024,4938,none,1845,2506,6/3/2023
7441,Dylan,Walker,1/4/2023,2737,medium,2399,2861,8/8/2025
7442,Thomas,Lee,6/24/2025,2564,hard,2835,2865,9/7/2024
7443,Adam,Clark,8/28/2023,11339,none,2186,2310,8/19/2025
7444,Harrison,Brown,9/8/2025,14636,easy,2160,2937,9/16/2024
7445,Olivia,Wilson,9/22/2023,3422,easy,2076,2247,10/3/2023
7446,Luke,Smith,1/1/2024,4463,easy,2299,2530,9/20/2023
7447,Isabella,Adams,11/19/2023,14223,easy,2181,2960,2/26/2024
7448,Joshua,Clark,5/13/2024,13198,medium,1922,2658,4/2/2025
7449,Grace,Allen,7/2/2025,13955,none,2347,2611,2/9/2023
7450,Isabella,Thomas,4/19/2024,3813,none,1806,2481,8/11/2024
7451,Emily,Robinson,7/22/2025,13297,none,2030,2528,10/10/2024
7452,Ava,Thomas,2/28/2025,8495,medium,2351,2593,9/27/2024
7453,Grace,Martin,4/24/2024,8971,none,2757,2805,12/30/2024
7454,Theodore,Taylor,3/20/2025,2699,none,2609,2428,10/16/2023
7455,Ryan,Perez,9/21/2024,11113,none,2352,2701,7/13/2024
7456,Joshua,Nelson,5/30/2025,11993,easy,2929,2986,7/13/2024
7457,Charlotte,Adams,8/14/2023,14403,hard,2547,2553,10/17/2023
7458,Sophia,Lee,12/5/2023,10699,medium,2567,2571,3/23/2025
7459,Amelia,Lee,8/7/2024,6847,medium,2999,2277,7/23/2025
7460,Sophia,Young,6/17/2023,6703,easy,2839,2733,11/7/2024
7461,Adam,Davis,9/20/2024,13419,none,2443,2476,5/30/2023
7462,Ella,Hall,4/10/2024,14180,hard,2394,2683,9/23/2025
7463,Grace,Carter,11/27/2025,4105,easy,2820,2480,4/17/2024
7464,Eli,Hall,12/28/2023,10867,none,2454,2313,1/26/2023
7465,Mia,Scott,2/9/2023,7054,easy,2944,2794,5/30/2024
7466,Michael,Davis,2/15/2024,3310,hard,1866,2237,6/7/2023
7467,Charlotte,Baker,3/24/2023,10081,hard,2050,2296,4/4/2024
7468,Joshua,Adams,5/19/2025,2502,easy,2959,2265,8/17/2023
7469,Sophia,Davis,10/12/2025,6753,medium,2718,2740,10/4/2023
7470,Sophia,Martin,9/13/2023,6615,easy,1947,2312,8/10/2024
7471,Eli,Carter,4/30/2025,12597,medium,2356,2815,9/28/2023
7472,Amelia,Johnson,1/15/2025,7729,easy,2855,2762,6/15/2023
7473,Emily,Evans,8/16/2023,3827,none,2567,2634,1/4/2023
7474,Joshua,King,12/6/2024,2807,easy,2115,2559,3/17/2024
7475,Grace,Mitchell,7/14/2024,5793,hard,2993,2451,11/4/2023
7476,Chloe,Hill,10/4/2024,4273,medium,2445,2225,8/14/2023
7477,Charlotte,Walker,9/22/2023,8224,medium,2944,2255,2/16/2024
7478,Ella,Smith,10/20/2024,3448,easy,2548,2892,2/19/2023
7479,Andrew,Adams,1/18/2023,8582,medium,2675,2364,9/1/2023
7480,Owen,Brown,1/16/2024,8932,easy,2027,2411,2/28/2024
7481,Mia,Evans,9/24/2024,6591,none,2632,2935,3/20/2023
7482,Grace,Allen,9/7/2023,2846,medium,2917,2370,6/24/2023
7483,Owen,Carter,4/18/2023,6109,medium,1947,2941,3/26/2024
7484,Lily,Wright,6/18/2025,8977,medium,1838,2787,12/26/2025
7485,Andrew,Davis,3/13/2025,7532,none,2907,2323,5/22/2025
7486,Eli,Baker,9/6/2024,9717,medium,1879,2379,7/28/2025
7487,Adam,Scott,4/12/2024,6291,easy,2152,2720,4/30/2025
7488,Sophia,Scott,12/31/2024,4780,easy,2426,2805,9/23/2024
7489,Joshua,Robinson,11/29/2025,4505,medium,2472,2444,7/14/2023
7490,Joshua,Walker,12/27/2023,7027,none,1849,2235,10/26/2025
7491,Owen,Moore,12/3/2023,5041,medium,2497,2515,10/6/2023
7492,Finn,Evans,5/24/2023,3261,none,2774,2714,6/12/2025
7493,Owen,Lewis,4/5/2023,6083,easy,2168,2989,12/26/2024
7494,Luke,Hill,3/18/2025,11145,medium,2722,2675,10/4/2025
7495,Ryan,Thomas,5/26/2024,10224,none,2555,2648,8/18/2025
7496,Harrison,Thomas,6/18/2025,8538,none,2564,2736,12/10/2023
7497,Ava,Clark,7/19/2023,4142,medium,2406,2936,4/2/2024
7498,Isabella,Scott,9/27/2023,5645,none,2704,2332,1/5/2024
7499,Andrew,Hall,7/1/2025,6835,none,2354,2453,10/18/2024
7500,Finn,Wilson,6/26/2024,4930,medium,1934,2791,5/16/2023
7501,Sophia,Baker,5/13/2024,4901,hard,2534,2784,7/11/2023
7502,Harrison,Adams,1/22/2024,3713,medium,2667,2691,1/24/2023
7503,Zachary,Hall,12/12/2023,3932,none,2595,2211,6/6/2023
7504,Zachary,Wilson,7/4/2025,3511,medium,2754,2746,10/3/2024
7505,Harrison,Wright,12/3/2025,8484,easy,2703,2235,4/12/2025
7506,Dylan,Allen,2/14/2024,10403,hard,2098,2509,1/11/2024
7507,Charlotte,Johnson,10/6/2024,7107,none,2930,2776,5/27/2025
7508,Luke,Robinson,9/17/2023,5824,none,2788,2962,9/13/2023
7509,Thomas,Walker,5/24/2024,12377,easy,2398,2454,5/20/2025
7510,Charles,Baker,9/2/2023,8800,none,2546,2527,10/15/2025
7511,Theodore,Martin,8/11/2025,4132,hard,2821,2972,8/18/2023
7512,Finn,Hill,9/29/2024,9747,easy,1934,2594,7/23/2024
7513,Luke,King,4/3/2023,2016,easy,2559,2394,1/3/2025
7514,Emma,Young,8/6/2023,11945,medium,2512,2634,12/17/2025
7515,Ella,Mitchell,2/12/2025,12447,none,2243,2247,6/24/2024
7516,Dylan,Martin,1/28/2023,3538,none,2291,2324,1/14/2025
7517,Eli,Baker,8/18/2023,9351,medium,1986,2846,4/21/2024
7518,Eli,Davis,4/10/2025,7631,medium,1937,2954,6/2/2023
7519,Ava,Davis,3/30/2025,2315,none,2250,2702,6/19/2023
7520,Ryan,Hernandez,4/28/2025,7003,none,2330,2924,11/12/2023
7521,Charles,Davis,8/23/2023,12664,medium,2043,2875,1/22/2025
7522,Michael,Hall,12/1/2023,6652,none,2839,2297,1/14/2025
7523,Ava,Perez,8/13/2024,8079,none,2761,2652,9/13/2023
7524,Isabella,Thomas,8/12/2025,14794,hard,2468,2537,1/8/2023
7525,Michael,Walker,10/4/2023,12234,none,2838,2508,9/3/2025
7526,Sophia,Perez,11/22/2025,10006,hard,2034,2973,8/16/2023
7527,Zachary,Baker,11/12/2023,4460,easy,2262,2419,2/8/2023
7528,Grace,Wilson,12/2/2025,2953,hard,2990,2570,7/26/2024
7529,Dylan,Moore,2/11/2023,3562,medium,1924,2422,6/22/2025
7530,Sophia,Taylor,2/10/2024,3664,none,1899,2386,8/29/2025
7531,Dylan,Hall,12/22/2024,7705,hard,2397,2885,4/8/2025
7532,Eli,Carter,5/28/2023,9948,medium,2250,2541,11/8/2025
7533,Theodore,Wilson,11/18/2024,14776,none,1960,2398,12/18/2025
7534,Joshua,Taylor,4/28/2024,2819,none,2825,2463,1/7/2023
7535,Charlotte,Moore,8/21/2024,10699,none,2360,2952,7/2/2025
7536,Ryan,Martin,10/3/2024,5057,none,1961,2355,6/8/2025
7537,Ella,Carter,8/7/2023,7274,medium,2538,2280,9/16/2025
7538,Luke,Hill,7/2/2023,13987,medium,2629,2399,3/7/2023
7539,Luke,Baker,7/29/2025,7330,easy,2055,2948,4/12/2025
7540,Ava,Brown,7/19/2024,12690,easy,2090,2378,8/25/2023
7541,Finn,Robinson,7/6/2025,2947,easy,2999,2822,7/24/2023
7542,Ryan,Walker,2/24/2024,2823,hard,2295,2699,1/19/2024
7543,Amelia,Wilson,11/25/2023,3488,medium,2702,2855,2/16/2024
7544,Finn,Baker,7/29/2025,6612,easy,1944,2404,5/9/2023
7545,Finn,Lewis,12/7/2023,8433,medium,2012,2813,7/10/2023
7546,Amelia,Lewis,9/5/2024,5917,none,2566,2807,10/15/2025
7547,Andrew,Perez,6/13/2023,5271,medium,2166,2996,3/7/2024
7548,Owen,Lewis,3/12/2023,10517,medium,2541,2822,11/13/2023
7549,Emily,Evans,7/26/2025,7510,none,2245,2808,11/27/2024
7550,Charles,Carter,9/26/2024,8366,none,1987,2516,6/17/2025
7551,Lily,Davis,2/19/2023,7612,medium,2234,2503,12/29/2025
7552,Ella,Hernandez,8/30/2025,3777,none,2565,2623,7/23/2023
7553,Charlotte,Walker,11/13/2025,5601,none,2804,2611,7/30/2025
7554,Charlotte,Hall,7/18/2024,6788,medium,2165,2737,10/10/2024
7555,Ryan,Adams,4/15/2025,2917,hard,2982,2716,8/26/2025
7556,Theodore,Lewis,7/4/2023,6557,hard,2297,2965,2/11/2023
7557,Lily,Hernandez,5/18/2023,11105,medium,2435,2661,9/25/2025
7558,Andrew,Thomas,3/31/2024,2155,none,2020,2546,4/18/2025
7559,Theodore,Brown,12/29/2025,13523,easy,1915,2550,2/25/2023
7560,Adam,Thomas,11/1/2024,13260,hard,2332,2586,11/16/2023
7561,Thomas,Wilson,1/22/2025,14166,easy,2252,2939,5/23/2024
7562,Lily,Walker,4/5/2023,4868,easy,2760,2690,1/10/2023
7563,Theodore,Wilson,6/14/2023,3825,none,2087,2589,11/25/2025
7564,Ryan,Smith,9/13/2024,13823,easy,2696,2910,1/2/2023
7565,Michael,Scott,9/3/2024,3812,none,1957,2665,10/11/2025
7566,Thomas,Young,8/9/2025,2312,none,2521,2881,4/26/2025
7567,Thomas,Lee,4/17/2023,7811,medium,2457,2803,6/23/2024
7568,Owen,Hill,6/12/2025,8703,medium,2419,2868,9/9/2025
7569,Ava,King,1/30/2023,2520,easy,1940,2985,11/28/2025
7570,Harrison,Hall,4/10/2024,14947,medium,2288,2956,6/20/2025
7571,Thomas,Robinson,12/12/2025,13228,none,2097,2317,3/4/2023
7572,Andrew,Brown,1/10/2024,6395,medium,1989,2905,11/6/2024
7573,Eli,Adams,8/10/2024,8110,easy,2221,2306,4/5/2025
7574,Andrew,Lee,7/17/2024,2627,easy,2359,2968,5/15/2023
7575,Theodore,Hernandez,12/26/2025,6583,easy,1882,2898,7/10/2023
7576,Zachary,Johnson,5/19/2023,6106,medium,2312,2857,2/27/2023
7577,Dylan,Martin,5/25/2024,4292,hard,2525,2795,11/2/2023
7578,Sophia,Davis,5/2/2025,4898,hard,2021,2243,12/6/2024
7579,Chloe,Davis,6/15/2023,10576,medium,2183,2358,12/19/2023
7580,Adam,Scott,10/2/2025,12676,medium,2564,2453,6/14/2025
7581,Emily,Hall,9/25/2025,5010,easy,1813,2977,1/15/2024
7582,Grace,Lee,7/23/2024,5619,medium,1948,2340,12/22/2025
7583,Mia,Lewis,3/19/2023,10782,hard,2123,2412,9/13/2024
7584,Lily,Clark,1/21/2023,4375,easy,2888,2305,11/15/2024
7585,Charles,Scott,5/26/2024,3916,hard,2648,2940,7/29/2024
7586,Luke,Walker,6/17/2024,4440,none,1809,2797,7/9/2023
7587,Mia,Moore,4/17/2025,2434,hard,2610,2666,4/24/2023
7588,Sophia,Taylor,3/14/2023,9793,medium,1828,2348,3/8/2025
7589,Harrison,Thomas,1/7/2023,14916,medium,2780,2918,3/15/2024
7590,Luke,Johnson,12/11/2024,2139,none,2786,2548,4/13/2024
7591,Luke,Moore,3/31/2024,9016,hard,2956,2219,2/8/2023
7592,Isabella,Young,6/6/2025,6669,easy,2748,2836,1/23/2025
7593,Charlotte,Allen,5/20/2024,3763,easy,2801,2986,4/30/2023
7594,Theodore,Wilson,12/14/2025,4258,easy,2460,2895,7/14/2025
7595,Charles,Young,6/20/2023,14428,easy,2531,2566,1/5/2024
7596,Ella,Taylor,9/13/2025,7628,none,2549,2374,3/3/2024
7597,Amelia,Smith,10/30/2024,13217,none,1866,2995,7/10/2025
7598,Finn,Wright,10/11/2023,13359,easy,2709,2901,2/2/2024
7599,Grace,Clark,7/17/2025,6172,hard,2694,2706,9/8/2025
7600,Theodore,Baker,12/27/2024,10472,none,2791,2662,12/12/2024
7601,Ava,Clark,7/21/2025,4245,easy,2129,2644,9/11/2024
7602,Joshua,Hill,5/30/2025,4946,none,2991,2630,7/21/2025
7603,Zachary,Hernandez,8/12/2025,5080,medium,2808,2665,10/8/2025
7604,Luke,Evans,8/25/2025,4891,none,1945,2805,4/2/2025
7605,Sophia,Taylor,12/16/2025,11750,none,2262,2831,1/3/2025
7606,Dylan,Hall,11/28/2023,11186,none,2945,2800,8/5/2023
7607,Ryan,Lee,9/13/2025,10038,easy,2554,2663,8/22/2025
7608,Andrew,Nelson,10/4/2024,3618,hard,1831,2758,11/10/2025
7609,Emily,Hall,1/7/2023,8140,hard,2870,2447,12/6/2024
7610,Luke,Walker,9/14/2024,8185,easy,2366,2652,2/18/2025
7611,Olivia,Perez,1/19/2025,6468,hard,1909,2732,8/7/2023
7612,Luke,Robinson,6/15/2025,4160,none,1943,2849,1/20/2024
7613,Joshua,Robinson,8/4/2025,8237,easy,2475,2295,7/6/2023
7614,Emily,Wilson,12/25/2023,7910,none,2517,2863,2/5/2025
7615,Charlotte,Carter,6/26/2025,11414,medium,2282,2871,3/23/2025
7616,Harrison,Lee,4/16/2024,2189,none,2448,2913,4/25/2024
7617,Emma,Hill,10/20/2023,10076,none,2598,2638,8/9/2023
7618,Owen,Clark,12/28/2025,3896,none,2446,2960,4/22/2025
7619,Michael,Davis,9/28/2024,6715,none,2065,2437,11/14/2025
7620,Ava,Wilson,7/26/2025,4714,hard,2866,2982,4/20/2024
7621,Isabella,Wright,5/2/2024,14099,none,2073,2702,2/12/2025
7622,Isabella,King,6/3/2024,7500,medium,2688,2814,10/17/2023
7623,Luke,Smith,10/26/2024,2034,easy,2585,2592,4/12/2023
7624,Dylan,Wilson,9/6/2025,5842,medium,2085,2323,1/14/2025
7625,Amelia,King,10/31/2025,9818,hard,2776,2313,4/18/2025
7626,Michael,Clark,9/20/2025,7148,medium,1966,2647,10/27/2023
7627,Amelia,Hill,4/26/2025,7981,none,2314,2503,1/18/2025
7628,Michael,Nelson,6/20/2024,2809,none,1989,2297,4/6/2024
7629,Andrew,Martin,3/13/2024,6444,medium,1935,2281,10/10/2024
7630,Thomas,Davis,6/11/2024,2081,none,2417,2355,5/10/2025
7631,Eli,Nelson,10/13/2025,10845,easy,2551,2985,4/20/2025
7632,Lily,Nelson,7/20/2024,11605,hard,2375,2748,9/17/2025
7633,Eli,Wilson,12/15/2023,12613,none,2388,2717,9/18/2025
7634,Finn,Robinson,8/13/2023,7260,hard,2886,2485,10/14/2025
7635,Charles,Scott,1/22/2025,2300,none,2225,2340,10/5/2025
7636,Zachary,Clark,9/4/2024,3087,easy,1840,2234,11/29/2025
7637,Ryan,Mitchell,8/5/2025,10937,easy,2143,2293,5/8/2025
7638,Grace,Hill,1/15/2025,6454,easy,2093,2581,1/10/2025
7639,Mia,Davis,8/15/2023,8473,easy,2181,2860,10/3/2023
7640,Joshua,Thomas,1/23/2025,3431,none,2712,2876,12/4/2023
7641,Ava,Robinson,11/30/2024,14371,medium,2147,2718,3/27/2025
7642,Emily,Carter,9/7/2025,3796,hard,2705,2828,3/15/2023
7643,Luke,Davis,11/30/2025,4841,none,1948,2521,11/27/2025
7644,Dylan,Baker,9/29/2023,7359,medium,2238,2599,3/17/2023
7645,Mia,Davis,5/12/2024,2869,easy,2149,2746,2/22/2024
7646,Harrison,Hill,12/27/2025,3478,hard,1927,2547,5/3/2025
7647,Eli,Taylor,9/22/2024,5097,hard,2446,2790,12/17/2025
7648,Andrew,Nelson,11/27/2024,14418,hard,2044,2349,7/15/2025
7649,Owen,Evans,5/18/2023,6806,medium,1857,2761,10/4/2023
7650,Charlotte,Carter,3/26/2023,5383,medium,1896,2339,6/14/2025
7651,Lily,Taylor,6/28/2024,3715,easy,2547,2980,12/7/2023
7652,Ella,Perez,4/2/2023,14051,none,1991,2441,8/7/2025
7653,Amelia,Young,9/26/2023,9778,none,2155,2892,7/2/2023
7654,Andrew,Evans,11/7/2025,8402,hard,2073,2578,9/5/2023
7655,Emma,Young,8/30/2025,2987,hard,2768,2586,10/23/2024
7656,Emma,Scott,4/24/2024,6719,hard,1913,2877,7/25/2025
7657,Charles,Scott,11/25/2025,5731,hard,2623,2545,6/20/2023
7658,Zachary,Lee,10/29/2025,10576,medium,1865,2427,11/10/2025
7659,Joshua,Allen,1/19/2024,11974,hard,2487,2472,5/24/2024
7660,Joshua,Allen,10/27/2025,5634,easy,2826,2517,8/26/2023
7661,Dylan,Thomas,5/12/2025,3880,hard,2548,2656,1/15/2025
7662,Ella,Martin,12/23/2024,10643,hard,2255,2907,6/4/2024
7663,Zachary,Hill,2/24/2025,3553,hard,2148,2963,2/9/2024
7664,Amelia,Wright,1/16/2023,3686,easy,2908,2882,3/5/2023
7665,Mia,Johnson,12/21/2023,8790,easy,1886,2698,11/2/2024
7666,Charlotte,Robinson,5/5/2025,5611,none,2755,2480,10/25/2023
7667,Ella,Wright,7/6/2025,7463,none,2034,2604,7/19/2023
7668,Joshua,Perez,2/10/2023,4858,none,2467,2281,5/5/2023
7669,Ella,Wilson,4/19/2023,3337,medium,2112,2976,9/14/2024
7670,Ella,Moore,7/1/2025,9001,easy,2565,2422,3/31/2023
7671,Joshua,Lee,1/25/2024,3360,easy,2050,2408,4/5/2024
7672,Sophia,Young,5/23/2023,2070,hard,2564,2316,5/28/2025
7673,Grace,Evans,12/20/2023,3905,hard,1980,2514,12/12/2025
7674,Eli,Scott,12/3/2025,2574,medium,2332,2391,1/7/2025
7675,Lily,Smith,6/19/2024,7329,medium,2418,2336,6/21/2023
7676,Harrison,Nelson,10/20/2025,10676,easy,2456,2944,7/4/2024
7677,Ella,Allen,1/3/2025,14770,medium,2065,2396,7/19/2023
7678,Amelia,King,4/29/2025,3024,none,2616,2543,10/25/2025
7679,Amelia,Nelson,6/11/2025,12387,hard,2243,2864,9/19/2024
7680,Olivia,Mitchell,3/9/2024,11964,none,1876,2504,11/7/2024
7681,Isabella,Hill,3/11/2023,3095,none,2784,2815,12/14/2023
7682,Grace,Davis,1/2/2023,12753,hard,2277,2662,1/8/2024
7683,Theodore,Evans,2/23/2023,8666,hard,2537,2700,1/27/2025
7684,Ava,Hernandez,8/15/2024,12971,none,2608,2739,6/25/2023
7685,Emma,Brown,5/15/2024,3355,easy,2858,2720,1/21/2025
7686,Emma,Allen,3/1/2024,7140,hard,2512,2983,2/13/2023
7687,Thomas,Perez,6/24/2025,6060,none,2724,2841,3/30/2025
7688,Chloe,Hernandez,10/19/2023,2427,none,2652,2822,3/17/2024
7689,Emily,Moore,11/2/2024,2891,easy,2162,2408,5/5/2024
7690,Michael,Young,4/18/2024,6604,none,2082,2980,11/25/2024
7691,Adam,Brown,6/16/2024,6461,easy,2249,2419,12/3/2025
7692,Andrew,Mitchell,4/30/2023,14765,none,2303,2751,10/11/2024
7693,Owen,Carter,8/31/2025,9900,medium,2552,2238,6/5/2023
7694,Luke,Carter,6/30/2023,10625,medium,2224,2806,12/29/2025
7695,Ryan,Clark,7/14/2025,14216,hard,2324,2385,1/9/2024
7696,Grace,Lee,2/14/2023,11786,medium,2267,2691,7/23/2025
7697,Lily,Lee,1/13/2023,12335,hard,2986,2401,4/12/2025
7698,Mia,Davis,10/21/2025,14783,medium,1911,2758,11/27/2024
7699,Sophia,Young,12/16/2025,8982,none,2421,2970,9/26/2025
7700,Ava,Taylor,9/16/2023,13807,none,2724,2617,7/26/2023
7701,Amelia,King,8/3/2025,13006,none,2344,2543,12/16/2023
7702,Sophia,Baker,8/1/2023,11362,none,2227,2772,8/24/2025
7703,Thomas,Perez,2/12/2023,11939,easy,2913,2908,3/5/2023
7704,Sophia,Carter,8/2/2025,4755,medium,2274,2294,10/14/2025
7705,Sophia,Smith,10/17/2023,13613,medium,1800,2441,2/10/2023
7706,Finn,Wright,10/25/2023,6949,medium,2415,2523,5/6/2024
7707,Ryan,Hill,11/13/2025,3573,none,2994,2580,1/14/2025
7708,Zachary,Clark,8/1/2025,9272,hard,2015,2473,2/14/2023
7709,Harrison,Evans,3/31/2025,6089,easy,2244,2259,9/2/2023
7710,Joshua,Clark,6/26/2023,10682,easy,2581,2748,4/16/2023
7711,Ava,Walker,11/26/2023,3282,medium,2011,2688,2/6/2023
7712,Emily,Baker,3/2/2025,14180,none,2003,2876,6/9/2024
7713,Joshua,Carter,1/19/2024,13305,none,2952,2741,12/2/2025
7714,Harrison,Hill,11/23/2023,9157,medium,1851,2856,1/7/2025
7715,Michael,Hall,1/25/2023,3171,easy,1817,2903,4/4/2024
7716,Mia,Wright,10/27/2023,13920,medium,2084,2868,7/24/2023
7717,Owen,Young,2/22/2024,7142,none,2652,2487,9/11/2024
7718,Olivia,Young,1/13/2024,11367,none,2741,2587,1/25/2024
7719,Charlotte,Wright,9/21/2023,12277,hard,2525,2681,11/9/2023
7720,Emma,Lewis,5/11/2024,10787,medium,2602,2855,12/28/2023
7721,Olivia,Smith,8/25/2023,7404,easy,2635,2766,9/16/2023
7722,Dylan,Hill,11/23/2025,2289,easy,1914,2553,2/3/2025
7723,Andrew,Taylor,2/1/2023,9367,easy,2131,2652,4/23/2025
7724,Grace,Lewis,4/22/2023,7364,none,2832,2589,8/4/2023
7725,Sophia,Scott,3/16/2023,4521,easy,2682,2495,1/14/2025
7726,Ella,Hill,11/7/2024,12095,none,2237,2258,1/16/2023
7727,Zachary,Walker,7/28/2023,2418,medium,2600,2228,5/20/2025
7728,Charlotte,Nelson,3/14/2025,8594,medium,2882,2201,4/3/2024
7729,Chloe,King,5/1/2025,3244,none,2864,2837,6/24/2023
7730,Andrew,Mitchell,12/18/2023,5716,easy,2803,2723,1/25/2025
7731,Mia,Moore,2/16/2023,2240,none,2038,2343,6/2/2023
7732,Ava,Lewis,12/21/2023,13749,none,1912,2542,12/21/2023
7733,Zachary,Carter,10/3/2024,6009,hard,1949,2852,10/27/2024
7734,Emma,Hall,5/5/2024,9873,hard,2741,2828,10/10/2023
7735,Zachary,Adams,8/7/2023,13700,hard,2134,2900,4/22/2025
7736,Emma,Lewis,4/5/2023,4581,medium,2194,2907,6/27/2025
7737,Owen,Taylor,10/6/2025,8762,hard,2840,2324,6/4/2024
7738,Olivia,King,7/4/2024,12909,hard,1956,2895,4/30/2024
7739,Ella,Lee,1/17/2024,11108,hard,2036,2843,9/18/2025
7740,Owen,Evans,10/11/2023,11996,hard,2818,2428,1/12/2025
7741,Sophia,Hill,7/18/2023,2768,medium,2071,2943,1/30/2024
7742,Charlotte,Lewis,9/11/2025,12525,none,2650,2863,11/9/2025
7743,Andrew,Adams,2/11/2023,13059,none,2726,2875,8/30/2025
7744,Emily,Taylor,8/21/2025,9223,medium,1899,2394,5/8/2025
7745,Isabella,Adams,7/8/2024,14101,medium,1917,2687,12/24/2024
7746,Emma,Taylor,3/29/2025,7577,none,2775,2629,5/26/2024
7747,Harrison,Young,5/9/2024,2487,easy,2173,2234,12/3/2025
7748,Olivia,Carter,9/18/2024,12999,easy,1998,2750,5/20/2023
7749,Sophia,King,9/16/2024,4558,hard,2010,2456,9/18/2024
7750,Mia,Brown,11/20/2024,5822,none,2093,2677,6/4/2023
7751,Chloe,Lee,8/3/2023,4915,none,2190,2884,9/30/2024
7752,Zachary,Lee,12/23/2023,14306,medium,2081,2514,10/23/2025
7753,Luke,Allen,1/25/2024,3274,easy,1837,2239,4/29/2025
7754,Finn,Thomas,2/26/2024,10941,none,2745,2329,11/27/2025
7755,Ryan,Wilson,3/25/2023,3338,none,2683,2938,1/25/2024
7756,Sophia,Clark,10/28/2023,6588,hard,2799,2494,8/19/2025
7757,Eli,Hall,10/24/2025,12124,hard,2096,2991,3/2/2023
7758,Thomas,Brown,9/1/2025,11136,medium,2923,2580,6/9/2024
7759,Zachary,Young,8/24/2025,3778,none,1857,2519,12/13/2024
7760,Ella,Robinson,6/11/2024,7797,medium,2437,2552,8/29/2024
7761,Ella,King,10/19/2023,11302,hard,2222,2490,9/27/2025
7762,Andrew,Clark,7/8/2025,5395,medium,2709,2738,11/14/2024
7763,Sophia,Wilson,7/3/2023,13681,easy,1856,2770,2/5/2025
7764,Michael,Smith,2/27/2025,4338,medium,2322,2237,11/14/2025
7765,Emily,Taylor,10/28/2025,3627,medium,1871,2951,12/7/2025
7766,Finn,Taylor,8/1/2024,3488,none,2951,2344,5/18/2023
7767,Chloe,Scott,1/31/2023,5164,hard,1940,2739,4/6/2025
7768,Eli,Davis,10/2/2023,7663,easy,2212,2501,3/9/2024
7769,Ella,Carter,1/4/2023,2988,medium,2821,2942,10/29/2024
7770,Harrison,Hernandez,11/22/2024,6028,medium,2481,2811,10/20/2023
7771,Ryan,Clark,8/30/2025,12746,easy,2026,2288,11/19/2025
7772,Luke,Hill,10/27/2024,8059,easy,2016,2596,2/3/2023
7773,Amelia,Clark,2/11/2025,10143,easy,2379,2304,1/1/2025
7774,Emily,Hall,12/16/2025,8873,easy,2032,2858,7/5/2025
7775,Adam,Scott,11/4/2023,7763,none,2614,2572,10/28/2024
7776,Adam,Brown,2/19/2024,10190,easy,2711,2241,3/26/2024
7777,Sophia,Lee,11/27/2023,10826,easy,2285,2996,7/9/2025
7778,Finn,Smith,2/15/2024,7092,none,2349,2263,10/1/2025
7779,Ryan,Scott,11/14/2024,10789,none,2405,2521,11/9/2024
7780,Sophia,Martin,12/12/2025,12611,easy,1880,2583,11/10/2023
7781,Ella,Martin,6/21/2025,10686,none,2248,2762,10/18/2023
7782,Grace,Evans,11/27/2023,8844,easy,1843,2378,12/25/2023
7783,Olivia,Perez,1/10/2023,2211,medium,2288,2247,9/7/2025
7784,Isabella,Evans,5/15/2024,9512,medium,1849,2455,8/19/2024
7785,Michael,Adams,8/7/2025,8848,hard,2766,2643,5/20/2024
7786,Isabella,Clark,5/2/2025,2128,medium,2677,2465,4/14/2025
7787,Isabella,Allen,12/5/2025,10164,hard,2252,2590,5/15/2023
7788,Grace,Mitchell,9/13/2023,10902,easy,2088,2601,12/24/2023
7789,Joshua,Allen,2/3/2024,3760,hard,2395,2740,3/3/2025
7790,Thomas,Scott,4/25/2023,2431,medium,1939,2358,5/4/2023
7791,Zachary,Adams,11/27/2023,12816,easy,2904,2755,9/9/2023
7792,Eli,Johnson,10/6/2025,8743,medium,2878,2924,10/15/2023
7793,Charles,Young,2/13/2024,8400,easy,2308,2600,8/14/2023
7794,Thomas,Davis,12/8/2024,10791,easy,2540,2797,1/15/2023
7795,Ava,Hall,4/24/2025,4192,none,2130,2968,7/1/2024
7796,Adam,Hernandez,4/12/2023,4247,hard,2532,2607,11/1/2023
7797,Mia,Hall,7/27/2025,12692,hard,2090,2685,9/12/2025
7798,Chloe,Moore,11/10/2024,11878,hard,2166,2844,3/17/2024
7799,Michael,King,11/25/2025,7111,easy,2362,2457,2/11/2025
7800,Lily,Mitchell,3/2/2023,6700,none,2140,2857,11/7/2024
7801,Theodore,Wilson,5/24/2024,6231,easy,2948,2350,10/20/2024
7802,Thomas,Mitchell,8/16/2025,3325,none,2201,2539,4/19/2025
7803,Amelia,Martin,2/24/2023,12265,medium,2101,2653,11/22/2023
