user_id,first_name,last_name, date,time_in_app_minutes ,screens_viwed,features_used
8370,Mia,Allen,4/27/2023,106,36,2
8371,Andrew,Davis,10/6/2023,29,18,1
8372,Emma,Robinson,8/31/2024,82,16,6
8373,Ryan,Moore,6/1/2023,1,23,6
8374,Chloe,Lewis,3/11/2024,39,1,6
8375,Eli,Smith,3/8/2024,67,5,6
8376,Joshua,Smith,9/27/2024,28,3,5
8377,Ava,Hill,4/18/2023,33,18,2
8378,Emma,Hernandez,9/15/2024,75,10,2
8379,Mia,Wilson,4/1/2023,54,44,4
8380,Lily,Martin,8/31/2023,90,9,5
8381,Lily,Evans,8/24/2023,1,23,5
8382,Emma,Carter,9/8/2023,67,13,4
8383,Grace,Mitchell,6/7/2024,0,45,6
8384,Dylan,Clark,9/25/2023,73,41,3
8385,Harrison,Wilson,11/9/2023,81,15,2
8386,Harrison,Baker,8/12/2024,47,36,2
8387,Zachary,Lee,6/23/2023,50,7,2
8388,Eli,Hall,2/6/2023,46,29,3
8389,Finn,Hall,5/27/2023,119,46,4
8390,Mia,Taylor,11/2/2023,114,11,6
8391,Sophia,Young,2/23/2024,35,27,2
8392,Luke,Johnson,2/7/2024,103,5,6
8393,Isabella,Taylor,6/25/2024,42,44,3
8394,Theodore,Clark,1/18/2024,29,28,2
8395,Ryan,Smith,5/3/2024,115,1,3
8396,Ella,Nelson,10/31/2023,30,30,4
8397,Charles,Scott,10/19/2023,69,33,1
8398,Zachary,Baker,3/29/2023,58,26,4
8399,Charlotte,Taylor,8/14/2024,117,31,3
8400,Isabella,Martin,12/13/2024,117,29,1
8401,Olivia,Young,11/4/2023,10,49,2
8402,Finn,Nelson,5/29/2023,80,20,3
8403,Joshua,Scott,10/4/2024,49,47,2
8404,Emily,Hall,5/19/2023,26,17,6
8405,Ava,Lewis,2/26/2024,110,1,3
8406,Sophia,Carter,2/8/2023,55,39,4
8407,Owen,Scott,8/21/2024,55,7,1
8408,Emma,Smith,7/27/2024,81,42,3
8409,Adam,Young,7/1/2023,102,19,5
8410,Isabella,Mitchell,10/9/2024,89,24,3
8411,Theodore,Wilson,11/14/2024,24,9,3
8412,Ella,Clark,5/30/2023,81,10,5
8413,Chloe,Moore,6/12/2023,63,42,3
8414,Lily,Lewis,1/2/2024,89,29,3
8415,Emma,Scott,12/22/2024,20,16,6
8416,Sophia,Brown,5/19/2024,22,14,3
8417,Dylan,Mitchell,3/21/2024,21,34,1
8418,Chloe,King,7/15/2023,113,41,2
8419,Grace,Brown,7/14/2023,38,29,1
8420,Dylan,Wilson,9/15/2024,96,18,1
8421,Andrew,Baker,7/31/2024,69,5,1
8422,Joshua,Young,8/3/2023,90,9,1
8423,Eli,Young,11/20/2024,89,29,2
8424,Zoe,Young,4/20/2023,103,36,6
8425,Ryan,Robinson,8/26/2023,111,30,2
8426,Mia,Johnson,4/9/2024,50,9,3
8427,Adam,Thomas,2/18/2023,33,3,4
8428,Charles,Clark,2/16/2023,29,13,6
8429,Owen,Hall,2/22/2023,98,19,5
8430,Isabella,Hernandez,6/30/2023,96,50,3
8431,Chloe,Allen,11/18/2023,62,33,3
8432,Sophia,Robinson,4/22/2023,66,13,1
8433,Adam,Hall,2/12/2024,46,32,5
8434,Joshua,Martin,4/21/2024,48,6,5
8435,Andrew,Smith,3/10/2024,66,19,6
8436,Isabella,Moore,8/10/2024,105,8,5
8437,Harrison,Nelson,8/19/2024,8,4,3
8438,Emma,Thomas,1/17/2024,91,11,3
8439,Michael,Mitchell,5/10/2024,106,50,5
8440,Grace,Johnson,7/7/2023,26,40,4
8441,Eli,Baker,12/21/2023,30,35,1
8442,Adam,Nelson,11/4/2024,116,34,4
8443,Emily,Wilson,9/6/2024,57,48,1
8444,Olivia,Perez,10/3/2023,48,15,3
8445,Sophia,Davis,11/15/2024,118,30,3
8446,Ryan,Thomas,12/6/2023,39,14,2
8447,Dylan,Moore,7/5/2023,10,41,4
8448,Sophia,Nelson,7/17/2024,115,24,5
8449,Ella,Lewis,4/27/2024,96,17,6
8450,Ella,Hernandez,2/23/2024,39,16,3
8451,Zachary,Carter,8/15/2023,1,41,5
8452,Thomas,Johnson,1/16/2023,24,27,1
8453,Harrison,Adams,8/21/2024,42,35,4
8454,Isabella,King,7/19/2024,28,49,2
8455,Dylan,Taylor,1/26/2023,79,18,3
8456,Charlotte,Lewis,6/15/2023,62,46,5
8457,Michael,Baker,6/23/2023,21,30,3
8458,Amelia,Baker,7/24/2023,56,7,1
8459,Emma,Baker,10/26/2024,6,40,5
8460,Joshua,Hall,3/12/2024,60,16,1
8461,Zoe,Baker,2/16/2024,51,31,2
8462,Charles,Hill,2/25/2023,22,12,2
8463,Harrison,Hernandez,3/22/2024,58,24,3
8464,Mia,Carter,1/15/2024,29,47,5
8465,Zachary,Nelson,12/19/2023,105,35,2
8466,Ava,Walker,12/6/2023,77,37,5
8467,Finn,Wright,5/10/2023,120,32,6
8468,Charlotte,Carter,9/29/2023,94,46,2
8469,Adam,Nelson,5/21/2023,96,43,1
8470,Amelia,Smith,6/15/2023,64,10,6
8471,Finn,Nelson,5/10/2023,29,24,2
8472,Thomas,Moore,10/25/2023,68,12,5
8473,Owen,Thomas,7/6/2023,68,43,2
8474,Owen,Perez,3/22/2024,17,47,1
8475,Adam,Carter,9/9/2023,105,32,5
8476,Isabella,Walker,5/1/2023,12,6,1
8477,Charlotte,Lee,4/6/2023,110,31,2
8478,Andrew,Lewis,11/21/2024,83,43,1
8479,Zachary,Martin,11/25/2024,92,33,6
8480,Chloe,Hall,5/25/2023,94,6,4
8481,Charles,Young,9/30/2023,2,13,4
8482,Dylan,Carter,11/2/2024,49,24,6
8483,Isabella,Brown,11/26/2024,30,7,1
8484,Emily,Wright,10/17/2023,87,15,4
8485,Theodore,Wilson,1/6/2024,34,16,4
8486,Dylan,Davis,3/12/2024,3,18,5
8487,Emily,Thomas,1/1/2024,44,17,1
8488,Andrew,Johnson,8/27/2024,87,6,2
8489,Zachary,Carter,2/11/2023,91,34,1
8490,Charles,Hall,6/13/2024,30,10,1
8491,Mia,Martin,2/1/2023,69,36,3
8492,Olivia,Hall,7/23/2024,16,8,2
8493,Charlotte,Evans,3/3/2023,103,33,3
8494,Ella,Evans,5/25/2023,83,5,6
8495,Finn,Robinson,3/5/2024,55,2,6
8496,Lily,Allen,5/20/2024,57,31,2
8497,Lily,Brown,9/9/2024,70,26,2
8498,Eli,Brown,11/16/2023,96,24,5
8499,Ryan,Taylor,4/3/2023,101,47,4
8500,Lily,Hernandez,5/28/2024,51,42,3
8501,Olivia,Allen,9/14/2024,33,14,3
8502,Chloe,Baker,12/28/2024,59,38,4
8503,Lily,Perez,10/22/2023,94,8,1
8504,Olivia,Brown,10/6/2024,28,8,2
8505,Charles,Hall,6/1/2024,27,13,3
8506,Lily,Lewis,10/26/2024,75,49,6
8507,Charles,Johnson,11/23/2023,78,12,3
8508,Harrison,Adams,2/4/2024,77,39,2
8509,Grace,Evans,3/21/2024,103,36,5
8510,Theodore,Evans,5/28/2023,116,7,2
8511,Lily,Wright,7/25/2023,20,18,6
8512,Ryan,Scott,6/13/2024,6,26,2
8513,Charlotte,King,6/15/2023,88,10,5
8514,Andrew,Walker,12/11/2023,105,33,5
8515,Olivia,Scott,7/6/2023,13,8,3
8516,Charlotte,Hall,12/17/2023,54,4,2
8517,Zachary,King,2/16/2023,60,23,5
8518,Charles,King,5/12/2024,10,27,1
8519,Harrison,Perez,7/29/2023,78,30,6
8520,Dylan,Lee,7/13/2024,118,27,2
8521,Chloe,Wright,2/8/2023,36,26,5
8522,Ava,Hernandez,2/27/2023,58,50,5
8523,Charles,Walker,3/16/2023,2,41,4
8524,Sophia,Carter,12/17/2023,53,43,2
8525,Mia,Hernandez,7/4/2023,3,16,5
8526,Amelia,Allen,6/20/2024,47,34,4
8527,Isabella,Nelson,7/15/2023,34,11,5
8528,Theodore,Wright,3/9/2024,106,8,6
8529,Finn,Scott,2/25/2023,87,36,2
8530,Olivia,Allen,7/22/2023,109,33,3
8531,Joshua,Hill,9/27/2023,52,38,4
8532,Mia,King,3/27/2024,80,45,3
8533,Ella,Baker,9/18/2023,61,5,1
8534,Mia,Johnson,6/29/2023,46,43,1
8535,Joshua,Scott,6/29/2023,17,43,4
8536,Olivia,Wright,4/15/2023,1,34,6
8537,Olivia,Johnson,11/17/2024,75,3,4
8538,Lily,King,11/25/2024,96,3,3
8539,Charles,Lee,2/3/2024,62,12,2
8540,Olivia,Clark,9/24/2024,45,39,1
8541,Adam,Young,5/9/2023,69,28,6
8542,Adam,Brown,8/23/2024,56,26,6
8543,Emma,Martin,7/2/2023,23,46,5
8544,Zoe,Brown,10/10/2023,111,22,3
8545,Chloe,Hill,10/2/2024,13,26,3
8546,Finn,Davis,2/10/2023,69,33,4
8547,Emma,Taylor,12/6/2024,17,26,5
8548,Charlotte,Evans,11/23/2024,12,47,3
8549,Theodore,Walker,9/7/2024,107,13,2
8550,Andrew,Wright,6/21/2024,112,30,5
8551,Theodore,Clark,12/12/2024,0,43,1
8552,Amelia,Baker,2/2/2024,63,3,4
8553,Mia,Lee,12/29/2024,80,20,3
8554,Thomas,Adams,7/28/2024,111,40,5
8555,Sophia,Brown,1/21/2023,106,11,3
8556,Charles,Martin,1/5/2023,49,43,6
8557,Andrew,Hill,2/20/2024,20,24,5
8558,Charles,Clark,7/3/2024,66,12,4
8559,Ava,Hill,9/7/2024,82,36,6
8560,Dylan,Thomas,5/31/2023,32,31,5
8561,Chloe,Davis,12/29/2023,29,34,4
8562,Ava,Young,10/26/2024,67,35,3
8563,Dylan,Smith,3/5/2023,15,6,6
8564,Ava,Davis,3/10/2023,6,42,6
8565,Joshua,Nelson,11/28/2023,55,15,2
8566,Harrison,Robinson,5/19/2023,107,30,3
8567,Mia,Baker,10/5/2023,38,14,4
8568,Ella,Carter,1/18/2023,80,25,2
8569,Thomas,Thomas,10/29/2023,113,30,1
8570,Amelia,Robinson,5/12/2023,104,19,3
8571,Chloe,Clark,2/17/2024,79,26,4
8572,Mia,Young,8/2/2024,41,9,6
8573,Zoe,Thomas,5/27/2024,69,46,1
8574,Harrison,Wright,7/14/2024,55,15,6
8575,Sophia,Mitchell,12/10/2024,101,11,2
8576,Joshua,Taylor,9/19/2024,101,40,6
8577,Adam,Wilson,10/26/2024,94,13,6
8578,Zachary,Scott,3/9/2023,17,12,1
8579,Olivia,Carter,12/7/2024,87,40,3
8580,Ryan,Allen,11/10/2023,114,1,1
8581,Harrison,Allen,6/29/2024,109,22,5
8582,Ava,Evans,3/18/2023,21,13,1
8583,Luke,Hernandez,10/16/2023,21,39,2
8584,Grace,Adams,1/23/2024,80,22,1
8585,Amelia,Wright,6/13/2023,45,2,2
8586,Chloe,Robinson,10/13/2023,89,17,4
8587,Mia,Perez,8/25/2024,73,38,3
8588,Chloe,King,5/18/2024,53,39,4
8589,Ava,Carter,3/30/2023,120,41,4
8590,Owen,Taylor,11/7/2024,105,5,1
8591,Emily,Allen,6/17/2024,6,5,3
8592,Ella,Scott,2/10/2024,81,31,3
8593,Chloe,Nelson,5/29/2024,66,7,4
8594,Charles,Wilson,2/11/2023,18,10,3
8595,Eli,Brown,7/27/2024,27,6,5
8596,Theodore,Scott,4/27/2024,46,9,4
8597,Ella,Walker,3/23/2023,67,32,1
8598,Andrew,Walker,8/26/2023,89,28,2
8599,Grace,King,1/5/2024,87,48,2
8600,Zachary,Johnson,1/26/2024,110,41,3
8601,Charles,Perez,4/20/2024,30,37,1
8602,Ryan,Taylor,6/21/2024,108,23,6
8603,Grace,Johnson,9/10/2023,5,42,4
8604,Chloe,Allen,1/24/2024,70,9,6
8605,Zoe,Mitchell,12/22/2023,100,47,4
8606,Emily,Robinson,4/19/2024,1,22,5
8607,Finn,Lee,5/28/2023,79,44,3
8608,Mia,Scott,2/25/2023,38,44,1
8609,Joshua,Allen,9/4/2024,28,20,3
8610,Grace,Adams,8/10/2024,104,2,4
8611,Isabella,Mitchell,12/11/2024,79,26,2
8612,Ava,Clark,1/11/2024,119,17,2
8613,Lily,Clark,9/30/2024,71,26,5
8614,Zoe,Evans,9/22/2024,33,41,3
8615,Grace,Carter,12/18/2023,108,29,4
8616,Grace,Evans,10/9/2023,39,41,2
8617,Ryan,Hall,11/10/2024,44,34,2
8618,Chloe,Young,1/23/2024,27,44,6
8619,Ella,Scott,2/29/2024,71,50,1
8620,Theodore,Thomas,6/11/2024,43,25,6
8621,Zoe,Adams,2/15/2024,3,48,3
8622,Charles,Perez,11/19/2023,14,1,1
8623,Zachary,Davis,6/16/2024,65,12,5
8624,Sophia,Smith,11/22/2024,101,10,3
8625,Finn,Wright,5/19/2023,71,12,5
8626,Thomas,Young,2/3/2023,41,27,3
8627,Harrison,Moore,4/1/2024,27,33,5
8628,Charlotte,Perez,2/1/2023,56,35,2
8629,Thomas,Brown,7/31/2024,39,27,1
8630,Ava,Allen,4/18/2023,12,19,4
8631,Finn,Baker,8/18/2024,78,22,5
8632,Andrew,Lee,10/26/2024,75,17,2
8633,Emily,Martin,5/8/2023,100,37,5
8634,Owen,Carter,2/25/2023,14,49,5
8635,Sophia,Nelson,7/27/2023,118,18,5
8636,Charles,Brown,7/21/2023,89,36,5
8637,Eli,Moore,9/4/2024,99,49,2
8638,Ella,Brown,7/20/2023,30,20,6
8639,Charles,Smith,4/14/2023,57,10,4
8640,Lily,Wright,3/8/2023,115,35,1
8641,Isabella,Lee,9/11/2023,54,25,1
8642,Harrison,Lee,4/16/2024,86,28,6
8643,Ava,Mitchell,12/18/2023,1,35,4
8644,Owen,Baker,1/29/2023,47,43,2
8645,Finn,Hill,11/13/2023,113,16,6
8646,Zachary,Wright,5/9/2023,61,21,3
8647,Charles,Hill,9/29/2023,108,35,1
8648,Michael,Allen,6/26/2024,113,14,1
8649,Dylan,Perez,7/1/2024,114,29,4
8650,Andrew,Smith,5/28/2023,80,37,3
8651,Harrison,Evans,6/10/2024,28,18,3
8652,Theodore,Allen,6/18/2023,75,28,6
8653,Grace,Johnson,8/18/2023,27,31,1
8654,Finn,Martin,5/2/2023,106,39,1
8655,Thomas,Nelson,11/23/2023,46,45,4
8656,Emily,King,12/5/2023,95,37,4
8657,Andrew,Hill,5/29/2023,15,33,6
8658,Charlotte,Smith,10/5/2024,96,22,6
8659,Michael,Hall,12/26/2024,38,25,3
8660,Ryan,Robinson,2/16/2023,29,3,1
8661,Thomas,King,12/15/2024,40,7,3
8662,Owen,Clark,4/5/2023,24,30,6
8663,Isabella,Taylor,6/22/2024,104,34,1
8664,Grace,Hall,10/25/2024,33,27,3
8665,Olivia,Allen,5/10/2024,97,10,6
8666,Ryan,Nelson,9/19/2024,52,38,4
8667,Ella,Thomas,6/8/2023,106,23,6
8668,Zachary,Hernandez,11/4/2024,116,26,4
8669,Ella,Robinson,10/29/2024,89,16,4
8670,Chloe,Lewis,11/4/2023,93,19,1
8671,Ella,Young,12/11/2023,40,18,4
8672,Owen,Robinson,5/22/2023,86,29,1
8673,Zachary,Hill,7/28/2024,98,24,2
8674,Grace,Baker,12/30/2024,92,25,5
8675,Emily,King,12/13/2024,32,23,4
8676,Emily,Adams,3/9/2024,21,35,5
8677,Harrison,Martin,10/7/2024,49,33,4
8678,Thomas,Johnson,10/5/2024,32,29,6
8679,Owen,Walker,7/22/2024,24,2,6
8680,Ava,Baker,4/5/2023,53,43,6
8681,Dylan,Smith,2/7/2024,119,26,2
8682,Ryan,Robinson,7/10/2023,62,41,3
8683,Zachary,Lewis,1/22/2024,58,37,3
8684,Lily,Nelson,3/27/2024,101,32,4
8685,Zachary,Allen,2/2/2023,107,12,1
8686,Sophia,Wilson,2/9/2023,82,41,2
8687,Finn,Perez,12/6/2024,58,31,1
8688,Ella,Clark,5/22/2024,96,11,5
8689,Theodore,Brown,10/8/2024,27,4,2
8690,Ava,Brown,2/17/2024,16,1,2
8691,Sophia,Taylor,8/31/2023,11,27,4
8692,Andrew,King,7/22/2024,3,38,6
8693,Emily,Evans,12/3/2024,49,34,3
8694,Thomas,Wilson,11/21/2024,25,40,6
8695,Luke,Young,10/27/2024,60,36,5
8696,Harrison,Lewis,10/1/2023,80,15,5
8697,Olivia,Martin,12/10/2023,111,18,6
8698,Finn,Scott,2/26/2023,24,3,6
8699,Andrew,Mitchell,2/14/2024,39,43,3
8700,Emma,Taylor,1/17/2023,1,12,5
8701,Owen,Hall,8/17/2024,120,24,5
8702,Amelia,Hill,10/8/2024,41,36,1
8703,Ella,Smith,4/23/2024,83,49,5
8704,Isabella,Lee,7/21/2023,50,3,2
8705,Thomas,King,11/8/2024,34,35,1
8706,Andrew,Allen,3/31/2023,92,21,2
8707,Harrison,Clark,9/30/2023,76,42,3
8708,Grace,Baker,8/11/2023,10,36,3
8709,Ryan,Robinson,9/11/2023,92,17,2
8710,Olivia,Wilson,9/14/2023,65,41,6
8711,Zoe,Johnson,2/27/2024,71,4,1
8712,Harrison,Evans,4/20/2023,87,36,6
8713,Emma,Martin,1/2/2024,48,38,6
8714,Zachary,Walker,5/10/2023,99,30,3
8715,Emily,Baker,10/20/2024,47,50,6
8716,Zachary,Clark,4/12/2023,59,26,3
8717,Isabella,Martin,9/30/2023,90,39,1
8718,Isabella,Nelson,8/15/2024,33,24,6
8719,Adam,Taylor,7/11/2024,23,37,5
8720,Chloe,Wright,6/19/2024,54,40,4
8721,Sophia,Mitchell,4/10/2024,9,43,6
8722,Finn,Adams,4/22/2024,22,47,3
8723,Mia,Allen,6/2/2023,65,14,6
8724,Olivia,Allen,10/6/2024,8,11,4
8725,Theodore,Evans,9/20/2024,1,5,2
8726,Thomas,Clark,11/16/2024,45,48,4
8727,Eli,Johnson,11/5/2023,24,34,1
8728,Adam,Johnson,1/20/2023,103,35,6
8729,Ryan,Taylor,4/25/2023,84,27,1
8730,Ella,Thomas,11/10/2023,37,1,1
8731,Joshua,Carter,5/25/2024,44,47,6
8732,Charles,Davis,12/28/2024,71,1,3
8733,Eli,Hernandez,11/4/2024,119,29,2
8734,Amelia,Johnson,7/8/2024,103,25,1
8735,Eli,Hernandez,12/14/2023,103,40,4
8736,Amelia,Baker,11/17/2023,66,3,3
8737,Dylan,Carter,11/27/2024,94,13,3
8738,Emma,Brown,9/1/2023,117,23,6
8739,Ava,Martin,6/13/2024,82,1,5
8740,Ella,Carter,9/7/2024,102,13,1
8741,Theodore,King,7/10/2023,14,19,5
8742,Zachary,Hall,3/3/2024,81,34,5
8743,Chloe,Perez,5/11/2024,51,26,6
8744,Emily,Robinson,10/23/2024,11,30,4
8745,Mia,Clark,10/5/2023,106,7,6
8746,Lily,Davis,1/30/2023,105,5,2
8747,Michael,Wright,9/26/2023,13,8,1
8748,Sophia,Young,6/24/2024,113,4,1
8749,Michael,Moore,9/9/2024,41,34,1
8750,Zoe,Brown,8/10/2024,26,8,5
8751,Charlotte,Wilson,10/3/2024,57,45,6
8752,Emma,Carter,10/26/2023,13,22,4
8753,Ava,Davis,6/20/2024,119,50,5
8754,Zoe,Adams,3/5/2023,51,43,2
8755,Zachary,Johnson,4/16/2024,32,35,6
8756,Luke,Johnson,9/10/2023,48,10,4
8757,Eli,Robinson,10/20/2024,117,44,3
8758,Adam,Moore,9/14/2024,47,2,3
8759,Emily,Hernandez,7/22/2023,62,41,3
8760,Ryan,Perez,1/15/2024,47,2,6
8761,Zoe,Johnson,2/23/2024,88,47,4
8762,Sophia,Allen,11/29/2024,49,24,1
8763,Amelia,Lee,3/30/2024,5,15,5
8764,Chloe,Lewis,3/4/2024,1,6,5
8765,Amelia,King,12/30/2023,7,50,5
8766,Charlotte,Allen,12/11/2024,58,28,1
8767,Mia,King,9/1/2024,86,35,6
8768,Amelia,Wilson,9/24/2024,32,7,4
8769,Lily,Carter,6/1/2024,102,30,2
8770,Michael,Taylor,11/28/2023,32,23,1
8771,Ella,Young,5/4/2023,22,35,6
8772,Owen,Baker,5/28/2024,64,10,3
8773,Chloe,Adams,7/21/2023,29,24,1
8774,Emily,Hill,2/15/2024,43,50,6
8775,Harrison,Scott,4/5/2023,71,6,5
8776,Ryan,Johnson,5/9/2024,23,23,4
8777,Adam,Mitchell,4/4/2023,100,25,4
8778,Amelia,Brown,8/16/2024,10,24,5
8779,Lily,Hill,9/14/2023,3,20,2
8780,Lily,Adams,4/12/2023,77,37,6
8781,Finn,Baker,4/14/2023,78,9,2
8782,Charles,Moore,6/10/2023,84,45,5
8783,Isabella,Robinson,9/1/2023,14,27,1
8784,Adam,Lewis,7/27/2024,65,49,6
8785,Theodore,Perez,6/5/2023,84,15,1
8786,Mia,Wright,6/30/2023,86,7,5
8787,Michael,Scott,5/22/2024,0,7,2
8788,Olivia,Smith,8/20/2023,98,26,6
8789,Ava,Taylor,11/26/2024,49,4,1
8790,Sophia,Clark,8/6/2024,5,42,6
8791,Lily,Scott,4/18/2023,63,5,1
8792,Finn,Hill,6/25/2024,94,8,5
8793,Dylan,Baker,12/13/2024,35,32,1
8794,Ryan,Mitchell,11/4/2024,61,50,3
8795,Mia,Taylor,8/16/2024,23,31,4
8796,Andrew,Hall,2/19/2024,0,46,5
8797,Theodore,Martin,1/10/2024,95,12,2
8798,Zachary,Mitchell,2/24/2023,20,30,5
8799,Mia,Mitchell,7/31/2024,79,47,5
8800,Lily,Wilson,11/11/2024,77,10,4
8801,Amelia,Lewis,5/22/2023,64,13,5
8802,Andrew,Young,1/8/2024,61,16,1
8803,Zachary,Lee,4/2/2023,28,38,4
8804,Ava,Adams,6/12/2024,31,12,3
8805,Mia,Perez,10/31/2023,17,37,6
8806,Eli,Wilson,8/31/2024,114,17,4
8807,Zachary,Wilson,12/2/2023,99,34,6
8808,Amelia,Taylor,9/11/2024,6,21,1
8809,Chloe,Lewis,5/2/2024,73,13,2
8810,Theodore,Mitchell,9/2/2024,26,27,6
8811,Emma,Evans,5/8/2024,24,33,2
8812,Olivia,Adams,4/24/2023,77,45,2
8813,Ryan,Taylor,2/4/2024,117,45,1
8814,Emma,Mitchell,12/16/2023,68,8,4
8815,Owen,Nelson,8/8/2024,49,43,6
8816,Ella,Johnson,10/12/2024,95,20,5
8817,Adam,Allen,12/15/2024,107,43,1
8818,Thomas,Wright,7/27/2023,37,40,5
8819,Theodore,Young,7/9/2023,34,36,4
8820,Michael,Thomas,7/11/2023,27,43,6
8821,Charles,Brown,8/2/2023,108,42,2
8822,Adam,Martin,12/19/2023,7,7,6
8823,Grace,Davis,9/1/2023,87,38,3
8824,Dylan,Adams,9/25/2023,18,3,2
8825,Thomas,Nelson,12/6/2023,21,44,2
8826,Chloe,Baker,11/15/2024,86,6,1
8827,Thomas,Smith,10/5/2023,60,37,3
8828,Zachary,Hernandez,5/27/2024,106,7,3
8829,Dylan,Perez,6/27/2024,55,9,3
8830,Emma,Taylor,7/20/2023,35,32,4
8831,Andrew,Carter,9/19/2024,96,32,2
8832,Thomas,Clark,2/20/2024,27,19,6
8833,Eli,Walker,8/18/2023,70,50,3
8834,Joshua,Baker,4/30/2024,13,24,1
8835,Andrew,Wilson,7/2/2024,72,6,4
8836,Zachary,Nelson,9/12/2024,14,18,3
8837,Finn,Moore,12/14/2023,101,32,4
8838,Olivia,Smith,10/3/2023,103,38,1
8839,Chloe,Lee,8/11/2023,22,17,2
8840,Charlotte,Smith,3/4/2023,50,1,1
8841,Mia,Mitchell,11/29/2024,116,14,2
8842,Dylan,Johnson,3/6/2024,91,30,1
8843,Adam,Baker,9/4/2023,0,13,2
8844,Chloe,Evans,8/6/2023,41,47,2
8845,Owen,Carter,5/3/2024,1,28,5
8846,Isabella,Young,10/16/2024,84,46,4
8847,Amelia,Allen,1/19/2024,110,41,2
8848,Zoe,Adams,6/3/2024,40,10,4
8849,Michael,Scott,5/15/2023,113,33,3
8850,Charlotte,Hernandez,5/5/2024,1,37,3
8851,Zachary,Lee,5/7/2023,60,35,4
8852,Luke,Perez,9/26/2023,25,1,2
8853,Ryan,Hall,4/16/2024,113,40,5
8854,Isabella,Carter,5/9/2024,35,50,5
8855,Lily,Lewis,1/10/2023,20,13,3
8856,Emily,Moore,4/23/2024,31,31,6
8857,Ava,Carter,5/14/2024,95,26,4
8858,Harrison,Taylor,9/9/2023,33,39,4
8859,Charlotte,Nelson,11/30/2023,93,48,3
8860,Emma,Smith,11/26/2024,105,15,3
8861,Ava,Evans,3/26/2023,99,21,5
8862,Luke,Adams,6/11/2024,73,33,1
8863,Zachary,Scott,2/10/2024,49,26,5
8864,Charlotte,Lee,10/3/2024,96,4,2
8865,Amelia,Adams,10/4/2024,96,7,4
8866,Theodore,Wilson,10/28/2023,111,43,5
8867,Theodore,Allen,4/11/2024,36,45,6
8868,Adam,Moore,5/1/2023,42,36,4
8869,Luke,Taylor,5/11/2024,56,13,2
8870,Michael,Thomas,5/21/2024,50,39,6
8871,Ella,Walker,7/4/2023,99,10,1
8872,Eli,Adams,7/7/2024,41,27,4
8873,Zachary,Thomas,8/7/2023,95,5,1
8874,Andrew,Davis,5/16/2024,65,38,1
8875,Michael,Robinson,1/9/2024,9,45,6
8876,Olivia,Hall,3/11/2024,55,11,4
8877,Luke,Walker,10/17/2023,35,3,6
8878,Olivia,Young,3/11/2024,66,46,5
8879,Emily,Baker,12/22/2023,64,32,5
8880,Charlotte,Carter,11/13/2023,59,16,6
8881,Eli,Scott,9/16/2024,0,34,5
8882,Charlotte,Taylor,1/29/2023,86,5,4
8883,Charles,Adams,1/19/2024,6,20,3
8884,Adam,Lewis,5/10/2023,94,10,6
8885,Lily,Scott,12/3/2023,73,4,6
8886,Mia,Lewis,11/23/2024,4,22,5
8887,Owen,Hall,6/5/2024,106,24,5
8888,Eli,Walker,1/9/2024,80,35,2
8889,Theodore,King,6/23/2024,59,39,1
8890,Ella,Clark,9/8/2024,108,12,3
8891,Emma,Lewis,8/27/2024,61,35,1
8892,Luke,Johnson,11/15/2024,87,21,5
8893,Andrew,Clark,7/31/2023,7,49,3
8894,Eli,Evans,2/5/2023,54,27,3
8895,Eli,Hill,5/13/2023,76,44,4
8896,Dylan,Thomas,12/30/2024,45,21,1
8897,Charlotte,Martin,9/9/2024,88,1,1
8898,Amelia,Baker,1/19/2023,35,42,3
8899,Ella,Carter,7/12/2024,64,42,4
8900,Theodore,Hall,4/22/2023,93,28,6
8901,Dylan,King,2/28/2024,64,37,3
8902,Chloe,Walker,4/24/2023,101,29,2
8903,Zoe,Lee,11/25/2024,1,3,2
8904,Isabella,Clark,3/31/2024,0,39,5
8905,Harrison,Thomas,10/24/2024,7,10,4
8906,Chloe,Allen,4/11/2023,91,6,6
8907,Zoe,Allen,8/19/2024,56,43,1
8908,Thomas,Baker,5/14/2024,32,22,4
8909,Grace,Brown,3/31/2023,92,38,1
8910,Joshua,Young,5/1/2024,114,11,6
8911,Harrison,Taylor,8/25/2024,105,15,5
8912,Emma,Perez,11/6/2024,7,50,5
8913,Michael,Allen,7/5/2024,29,47,5
8914,Dylan,Carter,6/14/2023,9,6,1
8915,Amelia,Evans,6/18/2023,110,6,3
8916,Thomas,Wright,12/28/2023,56,38,3
8917,Emily,Brown,11/14/2023,61,15,6
8918,Luke,Martin,4/1/2024,84,10,1
8919,Finn,Adams,2/2/2023,53,10,5
8920,Harrison,Lee,7/21/2024,24,25,3
8921,Zachary,Adams,10/16/2023,21,15,6
8922,Amelia,Johnson,10/7/2023,28,48,2
8923,Ryan,Scott,8/24/2024,80,12,3
8924,Grace,Robinson,4/10/2024,75,2,2
8925,Zachary,Hernandez,1/5/2024,11,9,4
8926,Dylan,Scott,4/22/2023,20,11,5
8927,Owen,Clark,10/5/2024,50,43,1
8928,Thomas,Wright,6/9/2023,60,43,5
8929,Eli,Baker,8/18/2024,66,46,2
8930,Joshua,Scott,6/27/2023,52,32,1
8931,Emily,Hall,5/21/2024,84,45,4
