user_id,first_name,last_name,notification_type,opened_flag,     clik_flag
8227,Sofia,Smith,Tip,1,0
8228,Grace,Davis,Offer,1,0
8229,Lily-Rose,Brown,Offer,0,0
8230,Lily-Rose,Allen,Tip,0,0
8231,Ella,Brown,Challenge,1,1
8232,Aurora,Clark,Tip,1,0
8233,Charlotte,Hill,Challenge,1,0
8234,Hannah,Wright,Offer,0,0
8235,Freya,Wilson,Reminder,0,0
8236,Clara,Lewis,Challenge,0,0
8237,Lucy,Smith,Offer,0,0
8238,Freya,Nelson,Challenge,0,0
8239,Lucy,Taylor,Offer,0,0
8240,Lily-Rose,Perez,Tip,1,0
8241,Freya,Martin,Tip,0,0
8242,Aria,Johnson,Offer,0,0
8243,Ruby,Hill,Challenge,0,0
8244,Chloe,Wright,Tip,0,0
8245,Isabella,Martin,Tip,0,0
8246,Olivia,Davis,Offer,1,0
8247,Emma,Lee,Challenge,1,0
8248,Clara,Clark,Challenge,1,0
8249,Olivia,Hill,Offer,0,0
8250,Ruby,Martin,Reminder,1,0
8251,Lily,Nelson,Tip,0,0
8252,Aurora,Lee,Challenge,0,0
8253,Maya,Clark,Reminder,0,0
8254,Clara,Young,Challenge,0,0
8255,Mia,Evans,Offer,0,0
8256,Leah,Martin,Tip,0,0
8257,Emma,Thomas,Challenge,0,0
8258,Lucy,Baker,Tip,0,0
8259,Lucy,Lee,Offer,1,0
8260,Aurora,Smith,Challenge,0,0
8261,Scarlett,Walker,Challenge,0,0
8262,Sophia,Wright,Tip,0,0
8263,Sophia,Baker,Offer,0,0
8264,Zoe,Clark,Challenge,0,0
8265,Lily,Walker,Tip,0,0
8266,Leah,Robinson,Reminder,0,0
8267,Freya,Hill,Tip,0,0
8268,Lily-Rose,Adams,Challenge,1,0
8269,Mia,Brown,Offer,0,0
8270,Eva,Thomas,Tip,0,0
8271,Ava,Hernandez,Offer,0,0
8272,Ruby,Davis,Reminder,0,0
8273,Eva,Davis,Tip,0,0
8274,Eva,Davis,Offer,1,0
8275,Chloe,Davis,Offer,0,0
8276,Isabella,Nelson,Tip,0,0
8277,Aria,King,Challenge,1,0
8278,Chloe,Johnson,Tip,0,0
8279,Julia,Moore,Reminder,1,0
8280,Emma,Brown,Tip,0,0
8281,Mia,Scott,Challenge,0,0
8282,Ava,Baker,Offer,0,0
8283,Lily,Clark,Challenge,0,0
8284,Charlotte,Baker,Offer,1,0
8285,Aria,Lewis,Tip,0,0
8286,Charlotte,Baker,Challenge,0,0
8287,Mia,Carter,Tip,1,0
8288,Charlotte,Johnson,Challenge,0,0
8289,Emily,Brown,Challenge,0,0
8290,Eva,Clark,Offer,1,0
8291,Chloe,Thomas,Challenge,0,0
8292,Amelia,Lee,Reminder,1,0
8293,Amelia,Walker,Offer,0,0
8294,Emma,Moore,Reminder,0,0
8295,Maya,Lee,Challenge,1,1
8296,Maya,Young,Reminder,0,0
8297,Mia,Martin,Offer,0,0
8298,Ella,Hall,Offer,0,0
8299,Ruby,Smith,Reminder,0,0
8300,Mia,Moore,Reminder,0,0
8301,Julia,Clark,Challenge,0,0
8302,Julia,Young,Reminder,1,0
8303,Freya,Adams,Offer,0,0
8304,Zoe,Smith,Tip,0,0
8305,Scarlett,Hill,Tip,0,0
8306,Aurora,Robinson,Tip,1,0
8307,Zoe,Hill,Offer,0,0
8308,Lily,Perez,Offer,0,0
8309,Ella,Hernandez,Tip,1,0
8310,Freya,Allen,Reminder,1,0
8311,Ella,Moore,Challenge,0,0
8312,Alice,Evans,Offer,0,0
8313,Emma,Walker,Reminder,0,0
8314,Sofia,Thomas,Tip,0,0
8315,Lily-Rose,Adams,Offer,0,0
8316,Lily-Rose,Allen,Offer,0,0
8317,Amelia,Wright,Offer,0,0
8318,Lily,Wright,Challenge,0,0
8319,Aurora,Smith,Tip,0,0
8320,Hannah,Martin,Offer,0,0
8321,Eva,Young,Challenge,0,0
8322,Zoe,Robinson,Reminder,1,0
8323,Maya,Nelson,Offer,0,0
8324,Ruby,Hill,Tip,0,0
8325,Ella,Clark,Tip,0,0
8326,Lucy,Robinson,Tip,0,0
8327,Sophia,Nelson,Challenge,0,0
8328,Hannah,Wilson,Challenge,0,0
8329,Clara,Robinson,Reminder,1,0
8330,Ella,Clark,Reminder,1,0
8331,Zoe,Allen,Reminder,0,0
8332,Lily-Rose,Nelson,Tip,0,0
8333,Maya,Martin,Tip,0,0
8334,Zoe,Lee,Tip,0,0
8335,Olivia,Brown,Challenge,0,0
8336,Charlotte,Hall,Offer,1,0
8337,Emily,Wright,Reminder,1,1
8338,Ava,Scott,Tip,1,0
8339,Charlotte,Johnson,Offer,0,0
8340,Chloe,Martin,Tip,0,0
8341,Chloe,Hernandez,Reminder,0,0
8342,Aria,Moore,Tip,0,0
8343,Lily-Rose,Wilson,Challenge,0,0
8344,Alice,Hall,Reminder,1,0
8345,Olivia,Hall,Challenge,0,0
8346,Scarlett,Thomas,Offer,0,0
8347,Lily-Rose,Perez,Tip,0,0
8348,Ruby,Lewis,Offer,0,0
8349,Emily,Young,Challenge,0,0
8350,Leah,King,Reminder,0,0
8351,Clara,Nelson,Tip,0,0
8352,Alice,Evans,Offer,0,0
8353,Lily,Martin,Reminder,1,0
8354,Charlotte,Nelson,Reminder,0,0
8355,Sophia,Davis,Reminder,1,0
8356,Eva,Smith,Reminder,0,0
8357,Charlotte,King,Tip,0,0
8358,Emma,Lee,Challenge,1,0
8359,Sophia,Smith,Challenge,0,0
8360,Ella,Davis,Tip,0,0
8361,Aurora,Moore,Reminder,1,0
8362,Eva,Nelson,Challenge,0,0
8363,Maya,Taylor,Challenge,0,0
8364,Lily-Rose,Lee,Reminder,0,0
8365,Ella,Hill,Offer,1,0
8366,Sofia,Baker,Challenge,0,0
8367,Mia,Perez,Reminder,0,0
8368,Charlotte,Hernandez,Offer,1,0
8369,Mia,Taylor,Challenge,0,0
8370,Chloe,Mitchell,Tip,0,0
8371,Charlotte,Walker,Challenge,0,0
8372,Grace,Baker,Reminder,0,0
8373,Ella,Taylor,Tip,0,0
8374,Aria,Young,Reminder,0,0
8375,Leah,Hernandez,Challenge,0,0
8376,Hannah,Brown,Challenge,0,0
8377,Leah,Baker,Tip,0,0
8378,Lily-Rose,Brown,Challenge,0,0
8379,Zoe,Baker,Challenge,0,0
8380,Lily,Clark,Reminder,0,0
8381,Aurora,Wilson,Reminder,0,0
8382,Alice,Taylor,Challenge,0,0
8383,Freya,Perez,Challenge,1,0
8384,Lucy,Evans,Tip,0,0
8385,Ella,Nelson,Challenge,1,0
8386,Clara,Brown,Reminder,0,0
8387,Julia,Hill,Reminder,0,0
8388,Julia,Scott,Tip,1,0
8389,Alice,Davis,Reminder,0,0
8390,Freya,Hall,Tip,0,0
8391,Sofia,Evans,Offer,1,0
8392,Lily,Walker,Tip,0,0
8393,Julia,Robinson,Challenge,0,0
8394,Scarlett,Moore,Offer,0,0
8395,Zoe,Scott,Offer,0,0
8396,Alice,Perez,Tip,0,0
8397,Aurora,Nelson,Reminder,0,0
8398,Emily,Davis,Offer,0,0
8399,Grace,Walker,Reminder,0,0
8400,Aurora,Perez,Reminder,1,0
8401,Lily-Rose,Taylor,Offer,0,0
8402,Leah,Mitchell,Challenge,0,0
8403,Hannah,Moore,Challenge,0,0
8404,Julia,Thomas,Challenge,0,0
8405,Scarlett,Hill,Challenge,0,0
8406,Sophia,Walker,Tip,0,0
8407,Chloe,Smith,Reminder,0,0
8408,Eva,Wilson,Reminder,1,0
8409,Chloe,Hill,Tip,1,1
8410,Ava,Thomas,Challenge,0,0
8411,Freya,Wilson,Challenge,1,0
8412,Mia,Wright,Tip,0,0
8413,Eva,Wright,Reminder,1,0
8414,Alice,Perez,Challenge,0,0
8415,Hannah,Johnson,Offer,1,0
8416,Hannah,King,Challenge,0,0
8417,Emma,Johnson,Challenge,0,0
8418,Ava,King,Offer,0,0
8419,Chloe,Allen,Offer,0,0
8420,Isabella,Smith,Challenge,0,0
8421,Leah,Adams,Challenge,0,0
8422,Charlotte,Taylor,Tip,1,0
8423,Chloe,Baker,Tip,0,0
8424,Grace,Taylor,Reminder,0,0
8425,Leah,Thomas,Reminder,0,0
8426,Ruby,Hill,Reminder,1,0
8427,Mia,Lewis,Tip,1,0
8428,Ella,Baker,Offer,1,1
8429,Emily,Smith,Reminder,0,0
8430,Ella,Robinson,Offer,1,0
8431,Ava,Adams,Challenge,0,0
8432,Charlotte,Perez,Reminder,0,0
8433,Emily,Robinson,Tip,0,0
8434,Charlotte,Wright,Challenge,0,0
8435,Ruby,Clark,Challenge,0,0
8436,Maya,Lewis,Offer,0,0
8437,Freya,Young,Offer,0,0
8438,Olivia,Lewis,Reminder,1,0
8439,Freya,Clark,Challenge,0,0
8440,Clara,Nelson,Offer,0,0
8441,Ella,Perez,Tip,0,0
8442,Freya,Lee,Reminder,1,0
8443,Hannah,Taylor,Offer,1,1
8444,Emily,Brown,Challenge,0,0
8445,Aria,Perez,Reminder,0,0
8446,Hannah,Walker,Tip,0,0
8447,Julia,Thomas,Reminder,1,0
8448,Emma,Lee,Offer,0,0
8449,Isabella,Brown,Challenge,0,0
8450,Amelia,Taylor,Reminder,0,0
8451,Sophia,King,Challenge,0,0
8452,Lily-Rose,Scott,Challenge,1,0
8453,Grace,Hernandez,Challenge,0,0
8454,Ava,Hernandez,Reminder,0,0
8455,Aria,Mitchell,Reminder,1,1
8456,Grace,Hall,Tip,0,0
8457,Lily-Rose,Brown,Tip,0,0
8458,Julia,King,Challenge,1,0
8459,Charlotte,Baker,Reminder,1,0
8460,Lucy,Hill,Challenge,0,0
8461,Aria,Johnson,Reminder,0,0
8462,Lucy,Lee,Challenge,0,0
8463,Sophia,Lee,Offer,0,0
8464,Mia,Johnson,Challenge,0,0
8465,Emma,Walker,Offer,0,0
8466,Lily-Rose,King,Challenge,0,0
8467,Ruby,Moore,Reminder,0,0
8468,Hannah,Taylor,Challenge,1,0
8469,Aria,King,Offer,0,0
8470,Emily,Adams,Offer,0,0
8471,Scarlett,Baker,Reminder,0,0
8472,Emma,Moore,Challenge,1,0
8473,Ruby,Clark,Challenge,0,0
8474,Aria,Evans,Reminder,0,0
8475,Ava,Davis,Tip,0,0
8476,Hannah,Brown,Tip,1,0
8477,Amelia,Walker,Challenge,0,0
8478,Mia,Thomas,Offer,0,0
8479,Olivia,Perez,Challenge,0,0
8480,Lucy,Hall,Reminder,0,0
8481,Scarlett,Taylor,Challenge,0,0
8482,Emma,King,Offer,0,0
8483,Isabella,King,Offer,0,0
8484,Aurora,Young,Tip,0,0
8485,Ruby,Mitchell,Tip,1,1
8486,Olivia,Hernandez,Tip,1,1
8487,Alice,Thomas,Offer,0,0
8488,Scarlett,Hall,Reminder,0,0
8489,Lucy,Walker,Tip,0,0
8490,Leah,Lewis,Offer,0,0
8491,Ava,Clark,Challenge,0,0
8492,Emily,Young,Tip,0,0
8493,Ava,Nelson,Challenge,0,0
8494,Charlotte,Hernandez,Challenge,0,0
8495,Lily,Adams,Tip,1,0
8496,Isabella,Evans,Reminder,1,0
8497,Isabella,Evans,Reminder,0,0
8498,Lily,Thomas,Challenge,0,0
8499,Ava,Wright,Challenge,1,0
8500,Isabella,Mitchell,Tip,1,1
8501,Hannah,Nelson,Reminder,0,0
8502,Chloe,Martin,Tip,0,0
8503,Mia,Carter,Offer,0,0
8504,Sophia,Adams,Challenge,1,0
8505,Ella,Taylor,Reminder,1,0
8506,Eva,Lee,Reminder,0,0
8507,Lucy,Taylor,Reminder,0,0
8508,Emily,Johnson,Offer,1,0
8509,Maya,Robinson,Tip,0,0
8510,Emma,King,Offer,0,0
8511,Ruby,Lewis,Reminder,1,0
8512,Ella,Baker,Tip,0,0
8513,Ava,Davis,Challenge,0,0
8514,Scarlett,Hernandez,Challenge,1,0
8515,Isabella,Thomas,Tip,0,0
8516,Amelia,Baker,Challenge,1,0
8517,Emma,Wright,Tip,0,0
8518,Hannah,Brown,Reminder,0,0
8519,Eva,Taylor,Reminder,0,0
8520,Sophia,Smith,Reminder,0,0
8521,Mia,Taylor,Challenge,1,0
8522,Emily,Hernandez,Offer,0,0
8523,Zoe,Robinson,Offer,0,0
8524,Grace,Lee,Offer,1,0
8525,Aurora,Smith,Offer,1,0
8526,Sophia,Brown,Tip,0,0
8527,Emma,Hill,Challenge,0,0
8528,Julia,Scott,Reminder,1,0
8529,Chloe,Hill,Reminder,1,0
8530,Amelia,Adams,Offer,0,0
8531,Olivia,Carter,Tip,0,0
8532,Amelia,Walker,Offer,0,0
8533,Ava,Nelson,Offer,0,0
8534,Ava,Scott,Reminder,1,0
8535,Eva,Clark,Offer,0,0
8536,Emily,Wright,Offer,0,0
8537,Clara,King,Reminder,0,0
8538,Scarlett,Scott,Reminder,0,0
8539,Chloe,Mitchell,Reminder,0,0
8540,Hannah,Nelson,Reminder,0,0
8541,Julia,Taylor,Challenge,0,0
8542,Ruby,Clark,Tip,0,0
8543,Hannah,Mitchell,Offer,0,0
8544,Ruby,Mitchell,Tip,1,0
8545,Grace,Baker,Tip,0,0
8546,Julia,Carter,Challenge,0,0
8547,Lucy,Hall,Reminder,0,0
8548,Alice,Mitchell,Offer,0,0
8549,Hannah,Wilson,Offer,0,0
8550,Mia,Hernandez,Tip,0,0
8551,Alice,Mitchell,Reminder,1,0
8552,Maya,Lee,Offer,1,0
8553,Emily,Johnson,Offer,1,0
8554,Emma,Davis,Reminder,0,0
8555,Eva,Taylor,Tip,0,0
8556,Olivia,Carter,Reminder,0,0
8557,Scarlett,Nelson,Reminder,0,0
8558,Zoe,Nelson,Tip,1,0
8559,Mia,Martin,Challenge,0,0
8560,Amelia,Thomas,Reminder,1,0
8561,Freya,Mitchell,Tip,0,0
8562,Freya,Allen,Challenge,0,0
8563,Lucy,Adams,Tip,0,0
8564,Aria,Wright,Reminder,0,0
8565,Aria,Hernandez,Challenge,0,0
8566,Aria,Carter,Tip,0,0
8567,Lily,Martin,Tip,0,0
8568,Scarlett,Perez,Tip,1,0
8569,Maya,Clark,Offer,0,0
8570,Ava,Lewis,Offer,0,0
8571,Olivia,Carter,Offer,0,0
8572,Grace,Clark,Offer,0,0
8573,Charlotte,Clark,Reminder,0,0
8574,Freya,Taylor,Reminder,0,0
8575,Zoe,Brown,Reminder,0,0
8576,Scarlett,Johnson,Offer,1,0
8577,Grace,Mitchell,Tip,1,0
8578,Sofia,Walker,Tip,0,0
8579,Chloe,Hernandez,Reminder,1,0
8580,Aurora,Adams,Tip,0,0
8581,Hannah,Johnson,Offer,1,0
8582,Ruby,Davis,Offer,0,0
8583,Alice,Perez,Tip,1,0
8584,Ava,Wright,Offer,1,0
8585,Leah,Robinson,Offer,1,1
8586,Scarlett,Perez,Reminder,0,0
8587,Ava,Scott,Challenge,0,0
8588,Julia,Mitchell,Challenge,1,1
8589,Scarlett,King,Challenge,0,0
8590,Clara,Nelson,Tip,0,0
8591,Lucy,Mitchell,Challenge,1,0
8592,Eva,Smith,Challenge,0,0
8593,Emma,Martin,Offer,1,0
8594,Emily,Davis,Offer,1,0
8595,Grace,Baker,Challenge,0,0
8596,Isabella,King,Offer,0,0
8597,Sophia,Wright,Tip,0,0
8598,Freya,Brown,Reminder,1,0
8599,Aria,Thomas,Challenge,0,0
8600,Sofia,Robinson,Challenge,0,0
8601,Zoe,Moore,Offer,0,0
8602,Charlotte,Brown,Challenge,0,0
8603,Lucy,Johnson,Tip,1,0
8604,Ella,Nelson,Offer,1,0
8605,Isabella,Baker,Offer,1,0
8606,Sofia,Hill,Reminder,1,0
8607,Lily,Lee,Reminder,0,0
8608,Ava,Adams,Tip,0,0
8609,Emily,Baker,Reminder,0,0
8610,Lily,Scott,Challenge,1,0
8611,Ava,Moore,Challenge,1,0
8612,Aurora,Mitchell,Tip,0,0
8613,Eva,Clark,Tip,1,0
8614,Clara,Baker,Reminder,0,0
8615,Maya,Smith,Tip,0,0
8616,Lily-Rose,Baker,Offer,0,0
8617,Ella,Robinson,Tip,0,0
8618,Julia,Hernandez,Offer,0,0
8619,Clara,Brown,Offer,0,0
8620,Sofia,Mitchell,Challenge,0,0
8621,Chloe,Wilson,Challenge,0,0
8622,Ruby,Lee,Offer,0,0
8623,Maya,Nelson,Reminder,1,0
8624,Julia,Clark,Challenge,0,0
8625,Hannah,Thomas,Reminder,1,0
8626,Emily,Davis,Tip,0,0
8627,Lucy,Hall,Offer,0,0
8628,Grace,Robinson,Offer,0,0
8629,Lily-Rose,Lee,Offer,0,0
8630,Leah,Martin,Challenge,0,0
8631,Charlotte,Baker,Tip,0,0
8632,Lucy,Brown,Reminder,0,0
8633,Alice,Scott,Offer,1,1
8634,Aria,Smith,Tip,0,0
8635,Chloe,Scott,Offer,1,1
8636,Sofia,King,Reminder,0,0
8637,Emma,Hernandez,Challenge,1,0
8638,Ella,Hill,Challenge,0,0
8639,Olivia,Smith,Reminder,1,1
8640,Amelia,Robinson,Offer,1,0
8641,Emily,Wilson,Tip,0,0
8642,Aurora,Lee,Challenge,1,0
8643,Mia,Nelson,Challenge,0,0
8644,Clara,Smith,Tip,0,0
8645,Eva,Wilson,Offer,1,0
8646,Isabella,Brown,Reminder,0,0
8647,Clara,King,Challenge,0,0
8648,Ella,Brown,Challenge,0,0
8649,Ella,Taylor,Reminder,1,0
8650,Chloe,Hall,Tip,1,0
8651,Olivia,King,Reminder,0,0
8652,Mia,Young,Tip,0,0
8653,Alice,Robinson,Offer,1,0
8654,Scarlett,Perez,Challenge,1,0
8655,Sofia,Clark,Tip,0,0
8656,Amelia,Young,Reminder,0,0
8657,Lily-Rose,Thomas,Reminder,0,0
8658,Alice,Adams,Tip,0,0
8659,Amelia,Mitchell,Offer,0,0
8660,Lily,Martin,Offer,0,0
8661,Aria,Moore,Reminder,1,1
8662,Lily-Rose,Moore,Tip,0,0
8663,Eva,Clark,Offer,1,0
8664,Clara,Allen,Tip,1,0
8665,Ava,Davis,Reminder,1,0
8666,Ella,Wilson,Challenge,1,0
8667,Emily,Wright,Reminder,1,0
8668,Emma,Thomas,Reminder,0,0
8669,Emily,Johnson,Offer,1,1
8670,Hannah,Hall,Tip,0,0
8671,Maya,Taylor,Tip,1,0
8672,Freya,Moore,Tip,1,0
8673,Zoe,Brown,Tip,0,0
8674,Emma,Johnson,Reminder,1,0
8675,Ava,King,Tip,0,0
8676,Grace,Hill,Reminder,0,0
8677,Alice,Brown,Offer,0,0
8678,Sophia,Johnson,Challenge,0,0
8679,Amelia,Young,Reminder,0,0
8680,Amelia,Clark,Offer,1,0
8681,Ella,Baker,Offer,1,0
8682,Ruby,Johnson,Challenge,0,0
8683,Leah,Thomas,Challenge,0,0
8684,Ella,Hall,Offer,1,1
8685,Chloe,King,Reminder,0,0
8686,Sophia,Carter,Reminder,0,0
8687,Julia,King,Reminder,0,0
8688,Clara,Nelson,Reminder,0,0
8689,Mia,Hill,Offer,1,0
8690,Leah,Clark,Reminder,0,0
8691,Hannah,King,Offer,0,0
8692,Ella,Wilson,Challenge,1,0
8693,Aria,Evans,Offer,0,0
8694,Ruby,Thomas,Offer,0,0
8695,Hannah,Wilson,Challenge,1,0
8696,Scarlett,Johnson,Challenge,1,0
8697,Mia,Baker,Challenge,0,0
8698,Emma,Baker,Challenge,0,0
8699,Clara,Wilson,Tip,0,0
8700,Alice,Robinson,Challenge,1,0
8701,Hannah,Johnson,Challenge,0,0
8702,Eva,Clark,Offer,0,0
8703,Grace,Nelson,Challenge,0,0
8704,Emily,Thomas,Tip,0,0
8705,Freya,Thomas,Challenge,0,0
8706,Sophia,Johnson,Offer,1,0
8707,Emily,Moore,Tip,0,0
8708,Clara,Carter,Tip,0,0
8709,Lily-Rose,Thomas,Tip,0,0
8710,Amelia,Thomas,Reminder,0,0
8711,Aria,Clark,Challenge,0,0
8712,Olivia,Smith,Tip,1,0
8713,Charlotte,Smith,Tip,0,0
8714,Leah,Wilson,Offer,1,0
8715,Scarlett,King,Challenge,0,0
8716,Ava,Mitchell,Reminder,0,0
8717,Freya,Robinson,Offer,1,1
8718,Maya,Lewis,Offer,0,0
8719,Mia,Hall,Tip,0,0
8720,Maya,Allen,Challenge,0,0
8721,Lily,Perez,Challenge,0,0
8722,Ruby,Evans,Challenge,0,0
8723,Hannah,Adams,Challenge,0,0
8724,Olivia,Thomas,Offer,1,0
8725,Emily,Martin,Tip,0,0
8726,Scarlett,Clark,Offer,0,0
8727,Grace,Walker,Reminder,0,0
8728,Olivia,Walker,Tip,1,0
8729,Grace,Clark,Reminder,1,0
8730,Sophia,Nelson,Reminder,0,0
8731,Chloe,Lee,Challenge,1,0
8732,Ava,Mitchell,Tip,0,0
8733,Ella,Davis,Challenge,0,0
8734,Maya,Hernandez,Tip,0,0
8735,Amelia,Taylor,Tip,1,0
8736,Hannah,Scott,Reminder,0,0
8737,Hannah,Hernandez,Tip,0,0
8738,Freya,Martin,Challenge,0,0
8739,Lily,Lewis,Tip,1,0
8740,Alice,Allen,Reminder,0,0
8741,Hannah,Hall,Reminder,1,0
8742,Aria,Lee,Challenge,0,0
8743,Mia,Davis,Challenge,0,0
8744,Eva,Brown,Tip,0,0
8745,Freya,Wright,Tip,0,0
8746,Scarlett,Thomas,Reminder,0,0
8747,Olivia,Hill,Tip,0,0
8748,Lily,Nelson,Tip,1,0
8749,Freya,Walker,Tip,1,0
8750,Grace,Lee,Challenge,0,0
8751,Lily-Rose,Nelson,Tip,1,0
8752,Sophia,Scott,Challenge,1,0
8753,Isabella,Perez,Offer,0,0
8754,Amelia,Allen,Tip,0,0
8755,Lily-Rose,Lee,Reminder,0,0
8756,Freya,Nelson,Tip,0,0
8757,Zoe,Smith,Challenge,0,0
8758,Eva,Evans,Reminder,1,0
8759,Emma,Wilson,Challenge,1,0
8760,Scarlett,Wright,Offer,0,0
8761,Ava,Smith,Challenge,0,0
8762,Maya,Taylor,Tip,0,0
8763,Charlotte,Nelson,Challenge,0,0
8764,Emily,Smith,Challenge,1,0
8765,Ella,Allen,Tip,0,0
8766,Amelia,Scott,Challenge,0,0
8767,Isabella,Moore,Reminder,0,0
8768,Charlotte,Carter,Offer,0,0
8769,Leah,Taylor,Challenge,0,0
8770,Freya,Allen,Reminder,0,0
8771,Ella,Adams,Challenge,0,0
8772,Scarlett,Scott,Tip,0,0
8773,Scarlett,Perez,Reminder,0,0
8774,Isabella,Clark,Tip,1,0
8775,Alice,Mitchell,Reminder,0,0
8776,Julia,Hall,Tip,0,0
8777,Ruby,Mitchell,Tip,1,0
8778,Ava,Smith,Tip,1,0
8779,Ella,Adams,Offer,0,0
8780,Charlotte,Allen,Challenge,0,0
8781,Emily,Davis,Offer,1,0
8782,Lily-Rose,Thomas,Challenge,0,0
8783,Aurora,Mitchell,Tip,0,0
8784,Lily-Rose,Mitchell,Challenge,0,0
8785,Aurora,Moore,Challenge,0,0
8786,Olivia,Thomas,Offer,0,0
8787,Hannah,Mitchell,Offer,0,0
8788,Hannah,Nelson,Offer,0,0
8789,Grace,Taylor,Offer,1,0
8790,Sofia,Lee,Challenge,0,0
8791,Sofia,Robinson,Offer,1,0
8792,Eva,Brown,Offer,1,0
8793,Chloe,Thomas,Tip,0,0
8794,Lucy,Johnson,Reminder,1,0
8795,Ruby,Perez,Reminder,0,0
8796,Grace,Hall,Offer,0,0
8797,Leah,Hall,Offer,0,0
8798,Zoe,Johnson,Tip,0,0
8799,Emma,Robinson,Offer,0,0
8800,Zoe,Perez,Tip,0,0
8801,Lily-Rose,Young,Reminder,0,0
8802,Grace,Nelson,Offer,0,0
8803,Maya,Young,Challenge,0,0
8804,Ava,Taylor,Offer,0,0
8805,Emma,Lewis,Offer,0,0
8806,Emily,Davis,Offer,0,0
8807,Eva,Carter,Offer,0,0
8808,Lily,Lewis,Offer,0,0
8809,Freya,Baker,Reminder,0,0
8810,Isabella,Carter,Challenge,0,0
8811,Emily,Johnson,Reminder,1,0
8812,Maya,Johnson,Reminder,1,0
8813,Zoe,Robinson,Reminder,1,0
8814,Aurora,Walker,Challenge,0,0
8815,Aurora,Davis,Challenge,1,0
8816,Lily,Moore,Offer,0,0
8817,Eva,Thomas,Challenge,0,0
8818,Leah,Smith,Challenge,0,0
8819,Emily,Robinson,Reminder,1,0
8820,Amelia,Nelson,Challenge,0,0
8821,Amelia,Brown,Tip,0,0
8822,Mia,King,Challenge,1,0
8823,Lucy,Nelson,Offer,0,0
8824,Hannah,Lewis,Tip,0,0
8825,Lily-Rose,Johnson,Tip,0,0
8826,Amelia,King,Reminder,0,0
8827,Zoe,Allen,Tip,0,0
8828,Maya,Brown,Offer,0,0
8829,Charlotte,Mitchell,Tip,1,0
8830,Ava,Allen,Offer,1,0
8831,Isabella,Young,Tip,0,0
8832,Amelia,Mitchell,Reminder,0,0
8833,Olivia,Moore,Offer,0,0
8834,Grace,Moore,Challenge,1,0
8835,Aurora,Young,Challenge,0,0
8836,Zoe,Wilson,Offer,1,0
8837,Emily,Allen,Reminder,0,0
8838,Chloe,Hill,Reminder,1,0
8839,Lucy,Johnson,Offer,0,0
8840,Charlotte,Thomas,Offer,0,0
8841,Aurora,Lewis,Challenge,0,0
8842,Lucy,Allen,Tip,1,0
8843,Sofia,Clark,Reminder,0,0
8844,Scarlett,Perez,Challenge,1,1
8845,Amelia,Clark,Challenge,0,0
8846,Charlotte,Hernandez,Challenge,0,0
8847,Ava,Carter,Tip,1,0
8848,Alice,Hall,Challenge,0,0
8849,Scarlett,Thomas,Tip,1,0
8850,Zoe,Allen,Offer,0,0
8851,Lucy,Lee,Challenge,0,0
8852,Freya,Johnson,Tip,1,0
8853,Ruby,Walker,Offer,0,0
8854,Charlotte,Evans,Reminder,0,0
8855,Julia,King,Offer,0,0
8856,Mia,Mitchell,Reminder,0,0
8857,Lucy,Nelson,Offer,1,0
8858,Aurora,Wright,Tip,0,0
8859,Alice,Hernandez,Challenge,0,0
8860,Eva,King,Offer,0,0
8861,Sofia,Moore,Tip,0,0
8862,Eva,Carter,Challenge,1,1
8863,Olivia,Davis,Tip,1,0
8864,Maya,Lee,Challenge,0,0
8865,Amelia,Wilson,Challenge,1,0
8866,Emma,Carter,Reminder,0,0
8867,Isabella,Davis,Challenge,0,0
8868,Freya,Robinson,Tip,1,0
8869,Zoe,Perez,Tip,0,0
8870,Ava,Hall,Offer,0,0
8871,Lily,Wilson,Offer,0,0
8872,Lily,Carter,Challenge,0,0
8873,Lily,Thomas,Challenge,1,1
8874,Sofia,Hernandez,Reminder,0,0
8875,Hannah,Hall,Tip,1,0
8876,Maya,Adams,Reminder,0,0
8877,Aria,Lewis,Offer,0,0
8878,Mia,Moore,Reminder,0,0
8879,Amelia,Perez,Challenge,1,0
8880,Sofia,Baker,Reminder,0,0
8881,Chloe,Young,Challenge,0,0
8882,Scarlett,Clark,Tip,0,0
8883,Amelia,Perez,Offer,0,0
8884,Mia,Nelson,Offer,0,0
8885,Emma,Johnson,Reminder,1,0
8886,Grace,Davis,Challenge,0,0
8887,Lily,Taylor,Tip,0,0
8888,Sophia,Hill,Reminder,1,0
8889,Isabella,Thomas,Tip,0,0
8890,Scarlett,Smith,Offer,0,0
8891,Charlotte,Nelson,Tip,0,0
8892,Amelia,Moore,Reminder,0,0
8893,Hannah,Wright,Challenge,0,0
8894,Lily-Rose,Baker,Reminder,1,0
8895,Hannah,Carter,Challenge,0,0
8896,Hannah,Allen,Tip,1,0
8897,Chloe,Adams,Offer,0,0
8898,Ava,Taylor,Tip,1,0
8899,Aurora,Davis,Challenge,0,0
8900,Hannah,Brown,Reminder,0,0
8901,Sofia,King,Tip,1,0
8902,Aurora,Davis,Tip,1,0
8903,Alice,Nelson,Reminder,0,0
8904,Eva,Thomas,Reminder,0,0
8905,Lily-Rose,Wright,Offer,0,0
8906,Sophia,Nelson,Challenge,1,0
8907,Olivia,Wilson,Tip,0,0
